id_text,lemma
P274676,lā[not]MOD izuzzu[stand]V lā[not]MOD wašābu[sit-(down)]V lā[not]MOD târu[turn]V lā[not]MOD ta-as-x[NA]NA ašru[place]N lā[not]MOD wadû[know]V māmītu[oath]N rabāṣu[sit]V ašru[place]N pašāhu[cool-down]V x[NA]NA ša[of]DET Ea[1]DN anāku[I]IP šipru[sending]N ša[of]DET Marduk[1]DN anāku[I]IP ša[that]REL qa-x[NA]NA Ea[1]DN ina[in]PRP qātu[hand]N x[NA]NA tû[incantation(-formula)]N ša[of]DET Ea[1]DN x[NA]NA awātu[word]N Ea[1]DN ina[in]PRP pû[mouth]N x[NA]NA šēdu[protective-deity]N dumqu[goodness]N ina[in]PRP imnu[right-(side-hand)]N x[NA]NA lamassu[(female)-tutelary-deity]N dumqu[goodness]N ina[in]PRP šumēlu[left]N x[NA]NA x[NA]NA bānû[creator]N ašru[place]N balāṭu[life]N u[and]CNJ šalāmu[peace]N izuzzu[stand]V libbu[interior]N epēšu[do]V x[NA]NA ai[not]MOD wabālu[bring]V pû[mouth]N ša[that]REL x[NA]NA ai[not]MOD wabālu[bring]V ana[to]PRP zumru[body]N x[NA]NA ana[to]PRP pānu[front]N ai[not]MOD x[NA]NA ana[to]PRP warkû[rear-part]N ai[not]MOD târu[turn]V ašru[place]N alāku[go]V lā[not]MOD x[NA]NA ašru[place]N erēbu[enter]V x[NA]NA ana[to]PRP bītu[house]N ai[not]MOD te-x[NA]NA ana[to]PRP ūru[roof]N ai[not]MOD x[NA]NA ina[in]PRP tuduqqû[spoken-formula]N x[NA]NA mimma[anything]XP lemnu[bad-one]N ana[to]PRP pānu[front]N x[NA]NA mimma[anything]XP lā[not]MOD māgiru[submissive-one]N ana[to]PRP zu-um-x[NA]NA nīšu[life]N ilu[god]N rabû[big]AJ tamû[swear]V x-x[NA]NA x[NA]NA šaṭru[written]AJ x[NA]NA
P274700,kabtu[important-one]N qarrādu[hero]N māru[son]N rubû[prince]N Nabu[1]DN bēlu[lord]N rabû[big]AJ ša[that]REL zīmu[face]N nawru[bright]AJ etellu[lord]N šarhu[proud]AJ ša[that]REL nīšu[lifting]N īnu[eye]N arru[convulsed]AJ lānu[form]N šīhu[grown-(tall)]AJ ša[that]REL litbušu[clothed]AJ šarūru[brilliance]N nebû[bright-one]N ša[that]REL nūru[light]N šumsuku[deprived]AJ nūru[light]N Šamaš[1]DN aplu[son]N kīnu[permanent]AJ ša[that]REL bānû[creator]N Marduk[1]DN ša[that]REL namurratu[awe-inspiringly-radiance]N lā[not]MOD šanānu[rival]V zaʾānu[be(come)-adorned]V Ea[1]DN ṣītu[exit]N libbu[interior]N Zarpanitu[1]DN šarratu[queen]N bānītu[creator]N ša[that]REL baštu[dignity]N ṣīru[exalted]AJ waṣābu[add]V Damkina[1]DN naʾdu[praised-one]N ša[that]REL ina[in]PRP Apsu[1]GN rabû[be(come)-big]V attā[you]IP ahāzu[take]V milku[advice]N waqru[valuable]AJ ša[that]REL lā[not]MOD lamādu[learn]V gamāru[complete]V uznu[ear]N rapšu[wide]AJ ša[that]REL lā[not]MOD naṭû[be(come)-suitable]V hamāmu[gather]V ṭupšarrūtu[scribal-art]N riksu[binding]N nēmequ[wisdom]N šāru[wind]N pû[mouth]N puqqu[pay-attention-to]V ilu[god]N abu[father]N ištu[from]PRP bītu[house]N uznu[ear]N ṣīru[exalted]AJ lēʾû[powerful-one]N ešēru[go-well]V ana[to]PRP šubtu[dwelling]N Anu[1]DN šarru[king]N šakānu[put]V pānu[front]N ašar[where]SBJ eṣēru[draw]V uṣurtu[drawing]N nakālu[be(come)-skilful]V nikiltu[skill]N x[NA]NA x[NA]NA rūqu[distant]AJ x-x-da-at[NA]NA ina[in]PRP šubtu[dwelling]N x-x-ti[NA]NA imittu[right]N wašbu[inhabited]AJ munihhu[one-who-calms]N libbu[interior]N mušapšihu[one-who-allows-to-rest]N kabattu[liver]N ša[that]REL ina[in]PRP annu[(word-of)-consent]N kīnu[permanent]AJ rabû[be(come)-big]V bēlu[lord]N ša[that]REL ina[in]PRP itûtu[selection]N kūnu[firmness]N libbu[interior]N karābu[pray]V Arua[1]DN kabittu[important-one]N abu[father]N narāmtu[loved-one]N ummu[mother]N kuzubtu[flattery]N ša[of]DET bēlūtu[rule]N ša[of]DET kuāti[(of-to)-you]IP šarku[presented]AJ ēm[whatever]XP ana[to]PRP mayyālu[bed]N teknû[loving-care]N erēbu[enter]V mahru[front]N ana[to]PRP bānītu[creator]N šarratu[queen]N entu[high-priestess]N qabû[say]V damqu[good-one]N rēmēnû[merciful-one]N ša[of]DET balāṭu[live]V bašû[existing]AJ itti[with]PRP palāsu[look-at]V Bel-Kundi-iluya[1]PN museppû[supplicant]N wardu[slave]N šemû[listen]V tespītu[prayer]N kabattu[liver]N pašāhu[cool-down]V karābu[pray]V zēru[seed(s)]N šadālu[be(come)-wide]V nannābu[offspring]N qerbu[centre]N Ehursaŋkurkura[1]TN kânu[be(come)-permanent]V išdu[foundations]N adi[until]PRP ūmu[day]N šīmtu[fate]N dalālu[praise]V narbû[greatness]N napharu[total]N 56-ta-am₃[NA]NA šumu[name]N tanattu[praise]N Nabu[1]DN Tašmetu[1]DN ša[of]DET baštu[dignity]N zaʾnu[adorned]AJ
P278493,x-x[NA]NA li-IS-x[NA]NA x[NA]NA x[NA]NA ana[to]PRP dāru[era]N x-x-ta[NA]NA mu-x-x[NA]NA x-a-BU-u[NA]NA parṣu[office]N kīma[like]PRP šamû[heaven]N ellu[pure]AJ x[NA]NA ša[that]REL arnu[guilt]N kabtu[heavy]AJ x[NA]NA ākilu[eater]N karṣu[slander]N x[NA]NA ubānu[finger]N lemuttu[evil]N tarāṣu[stretch-out]V x[NA]NA nadû[throw]V x[NA]NA habālu[do-wrong]V x[NA]NA i-x-x[NA]NA
P282597,kīma[like]PRP Šamaš[1]DN waṣû[go-out]V ālu[city]N hiāṭu[supervise]V rīmu[wild-bull]N bēlu[lord]N nišu[people]N kīma[like]PRP Šamaš[1]DN waṣû[go-out]V ālu[city]N hiāṭu[supervise]V Ellil[1]DN bēlu[lord]N mātu[land]N abu[father]N Ellil[1]DN ša[that]REL qibītu[speech]N kīnu[permanent]AJ bēlu[lord]N mātu[land]N rēʾû[shepherd]N ṣalmu[black]AJ qaqqadu[head]N abu[father]N Ellil[1]DN bārû[diviner]N ramānu[self]N abu[father]N Ellil[1]DN mudillu[one-who-disturbs]N ummānu[army]N bēlu[lord]N mātu[land]N ša[that]REL ṣalālu[lie-(down)]V sartu[falsehood]N ṣallu[sleeping]AJ kabtu[important-one]N qarrādu[hero]N Marduk[1]DN qarrādu[hero]N rabû[big]AJ Bilulu[1]DN Enbilulu[1]DN gugallu[irrigation-controller]N nāru[river]N x[NA]NA bēlu[lord]N qarrādu[hero]N ša[that]REL lā[not]MOD x[NA]NA Ellil[1]DN tamkāru[merchant]N x[NA]NA bēlu[lord]N ša[that]REL ina[in]PRP ālu[city]N x[NA]NA bēlu[lord]N ša[that]REL ina[in]PRP bītu[house]N x[NA]NA bēlu[lord]N ša[that]REL ina[in]PRP x[NA]NA x[NA]NA qabû[say]V x[NA]NA qabû[say]V x[NA]NA qabû[say]V x-ka[NA]NA pašāhu[cool-down]V qabû[say]V libbu[interior]N kīma[like]PRP ummu[mother]N wālittu[one-who-gives-birth]N ana[to]PRP ašru[place]N târu[turn]V x[NA]NA wālittu[one-who-gives-birth]N abu[father]N wālidu[one-who-begets]N ana[to]PRP ašru[place]N târu[turn]V x[NA]NA x[NA]NA Nabu-etir[1]PN kalû[lamentation-priest]N
P283783,Ninurtak[1]DN māru[son]N rēštû[first]NU ša[of]DET Ellil[1]DN bēlu[lord]N ašarēdu[first-and-foremost]AJ ṣīru[exalted]AJ kāšidu[reacher]N ernittu[triumph]N
P313112,gaṣṣu[cruel]AJ ištu[from]PRP eperu[earth]N šadû[mountain]N MIN[NA]NA werû[copper]N dannu[strong-one]N ša[of]DET šadû[mountain]N pa-ṣa-am-ma[NA]NA MIN[NA]NA x-ru[NA]NA Anzu[1]DN ištu[from]PRP MIN[NA]NA MIN[NA]NA MIN[NA]NA
P338471,lītu[cow]N ṣīru[exalted]AJ x[NA]NA x[NA]NA x[NA]NA ana[to]PRP Ellil[1]DN ina[in]PRP Ekur[1]TN aš₂-x[NA]NA ina[in]PRP Ekiur[1]TN šumu[name]N x[NA]NA šamû[heaven]N u[and]CNJ erṣetu[earth]N ana[to]PRP napharu[total]N mātu[land]N x[NA]NA x[NA]NA rabû[big]AJ {d}x[NA]NA mātu[land]N ina[in]PRP ši-te-ʾ-x[NA]NA x[NA]NA šulû[street]N etelliš[as-a-lord]AV x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA ana[to]PRP dummuqu[very-good-thing]N kī[like]PRP taklu[reliable]AJ x[NA]NA x[NA]NA ana[to]PRP Ellil[1]DN ana[to]PRP idu[arm]N meṣherūtu[childhood]N a-ma-x[NA]NA anāku[I]IP ina[in]PRP bābu[gate]N etelliš[as-a-lord]AV izuzzu[stand]V mannu[who?]QP x[NA]NA attā[you]IP ēkâ[where?]AV x-ka[NA]NA šaknu[placed]AJ ana[to]PRP x[NA]NA eṭlu[young-man]N x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA um[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA ummu[mother]N magāru[consent]V libbātu[rage]N malû[be(come)-full]V šanîš[secondly]AV {d}x[NA]NA ana[to]PRP {d}x[NA]NA šasû[shout]V tuša[it-could-have-been-that]MOD awātu[word]N qabû[say]V izuzzu[stand]V qabû[say]V ša[that]REL awû[speak]V x[NA]NA hīrtu[(equal-ranking)-wife]N attī[you]IP našāqu[kiss]V ahātu[sister]N ša[that]REL pānu[front]N damqu[good]AJ šū[he]IP gimillu[requital]N awātu[word]N ina[in]PRP pû[mouth]N ul[not]MOD waṣû[go-out]V ana[to]PRP pānu[front]N ana[to]PRP bītu[house]N erēbu[enter]V bēlu[lord]N mūdû[knowing]AJ ina[in]PRP libbu[interior]N ramānu[self]N x-im-ma[NA]NA hašāšu[swell]V x[NA]NA annu[(word-of)-consent]N teslītu[appeal]N Nusku[1]DN x[NA]NA wâru[go-(up-to)]V x[NA]NA ana[to]PRP Ereš[1]SN ālu[city]N ša[of]DET {d}NIN.PI.x[NA]NA duruššu[foundation-(platform)]N ṣīru[exalted]AJ lā[not]MOD naparkû[cease]V ša[that]REL qabû[say]V ana[to]PRP šiāšim[to-her]IP šanû[do-twice]V eṭlu[young-man]N anāku[I]IP ana[to]PRP našû[lift]V īnu[eye]N šapāru[send]V mārtu[daughter]N ana[to]PRP aššūtu[marriage]N ahāzu[take]V kittu[steadiness]N nadānu[give]V ana[to]PRP zikru[utterance]N šumu[name]N našû[lift]V biblu[bringing]N mahāru[face]V x[NA]NA perʾu[bud]N ilittu[birth]N Anšar[1]DN tizqāru[exalted-one]N bēlu[lord]N šamû[heaven]N u[and]CNJ erṣetu[earth]N anāku[I]IP x-x[NA]NA šumu[name]N Ninlil[1]DN mātu[land]N qabû[say]V x[NA]NA išittu[storeroom]N ana[to]PRP šeriktu[present]N šarāku[present]V Ekiur[1]TN maštaku[chamber]N narāmu[loved-one]N ana[to]PRP qīštu[gift]N qiāšu[give]V ina[in]PRP Ekur[1]TN parakku[cult-dais]N ṣīru[exalted]AJ x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA šīmtu[fate]N šiāmu[fix]V ana[to]PRP Anunnaku[1]DN ilu[god]N rabû[big]AJ parṣu[office]N zâzu[divide]V kâti[you]IP napištu[throat]N ṣalmu[black]AJ qaqqadu[head]N ana[to]PRP qātu[hand]N paqādu[entrust]V ina[in]PRP alāku[go]V sinništu[woman]N ša[that]REL ina[in]PRP kuzbu[attractiveness]N watû[find]V um-ma-x[NA]NA rīqiš[empty-handed]AV lā[not]MOD alāku[go]V ina[in]PRP šumēlu[left]N x[NA]NA lā[not]MOD x[NA]NA x[NA]NA x-ta-x[NA]NA x[NA]NA Ezagin[1]TN šubtu[dwelling]N {d}x[NA]NA erēbu[enter]V x[NA]NA parakku[cult-dais]N šukênu[prostrate-oneself]V izuzzu[stand]V ŠU[NA]NA Ellil[1]DN x[NA]NA x[NA]NA x[NA]NA x[NA]NA x-e-nu[NA]NA ša[of]DET Ekur[1]TN x[NA]NA
P338475,x-x[NA]NA bēlu[lord]N ālu[city]N x-x[NA]NA kabtu[important-one]N qarrādu[hero]N Marduk[1]DN bēlu[lord]N {d}x-x[NA]NA reš-x[NA]NA kabtu[important-one]N x-KID[NA]NA x-x[NA]NA bēlu[lord]N Esaŋila[1]TN bēlu[lord]N x[NA]NA kabtu[important-one]N qarrādu[hero]N Nabu[1]DN bēlu[lord]N Enzag[1]DN pāqidu[carer]N kiššatu[totality]N kabtu[important-one]N bēlu[lord]N Borsippa[1]SN tabīnu[shelter]N Ezida[1]TN aplu[son]N Esaŋila[1]TN rēʾû[shepherd]N šaqû[high]AJ rēʾû[shepherd]N ṣalmu[black]AJ qaqqadu[head]N dannu[strong-one]N bēlu[lord]N Marduk[1]DN attā[you]IP bēlu[lord]N Marduk[1]DN qarrādu[hero]N attā[you]IP dannu[strong-one]N attā[you]IP kīma[like]PRP Šamaš[1]DN ina[in]PRP upû[cloud]N lā[not]MOD erēbu[enter]V kīma[like]PRP Sin[1]DN šarūru[brilliance]N ṣētu[light]N lā[not]MOD sapāhu[scatter]V x-x[NA]NA kīma[like]PRP Sin[1]DN šarūru[brilliance]N ṣētu[light]N lā[not]MOD sapāhu[scatter]V pû[mouth]N ana[to]PRP ka-x[NA]NA lā[not]MOD nadānu[give]V x-x-x[NA]NA ana[to]PRP mātu[land]N nukurtu[enmity]N lā[not]MOD nadānu[give]V pû[mouth]N ana[to]PRP lā[not]MOD māgiru[submissive-one]N bēlu[lord]N lā[not]MOD nadānu[give]V lā[not]MOD māgiru[submissive-one]N bēlu[lord]N Marduk[1]DN lā[not]MOD nadānu[give]V bēlu[lord]N ša₂-x-mu-x-šu₂[NA]NA ālu[city]N hiāṭu[supervise]V Marduk[1]DN šarhu[proud]AJ šurbû[very-great]AJ ālu[city]N hiāṭu[supervise]V x-ka[NA]NA nâhu[rest]V kabattu[liver]N pašāhu[cool-down]V ūʾa[woe!]J bēlu[lord]N šamû[heaven]N nâhu[rest]V qarrādu[hero]N Marduk[1]DN libbu[interior]N nâhu[rest]V
P338476,x-ka[NA]NA ša[that]REL ina[in]PRP harrānu[way]N x[NA]NA x[NA]NA x[NA]NA x[NA]NA ša[of]DET qarnu[horn]N kabarru[very-thick]AJ urīṣu[male-goat]N ša[that]REL zi-x[NA]NA zaqnu[bearded]AJ unīqu[female-kid]N tahlapānu[covered-with-abundant-fleece]AJ ša[of]DET šukuttu[adornment]N šubû[(a-semiprecious-stone)]N ṣiāhu[laugh]V ina[in]PRP šubû[(a-semiprecious-stone)]N el-x[NA]NA u₂-x-ka[NA]NA bītu[house]N mūdû[knower]N ul[not]MOD izuzzu[stand]V warkatu[rear]N mannu[who?]QP parāsu[cut-(off)]V kalû[lamentation-priest]N mūdû[knower]N ṣerhu[shout]N x[NA]NA x[NA]NA māliku[adviser]N x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA ta[NA]NA ta[NA]NA x[NA]NA x-i-iš[NA]NA x[NA]NA x-ka[NA]NA ēkâ[where?]QP x[NA]NA ašru[place]N šalālu[carry-off]V sahāru[go-around]V x[NA]NA sahāru[go-around]V ašru[place]N šalālu[carry-off]V sahāru[go-around]V x[NA]NA x-ki[NA]NA ina[in]PRP īku[dyke]N nadû[placed]AJ ša[of]DET palgu[ditch]N ina[in]PRP palgu[ditch]N nadû[placed]AJ ša[that]REL ina[in]PRP iṣu[tree]N alāku[go]V šalālu[carry-off]V ša[that]REL ina[in]PRP mû[water]N alāku[go]V šalālu[carry-off]V x[NA]NA e[NA]NA x[NA]NA x[NA]NA
P338487,ina[in]PRP kakku[weapon]N lā[not]MOD x[NA]NA šiptu[incantation]N lā[not]MOD pašāru[release]V eṣēru[draw]V ana[to]PRP sapāru[(deity's)-net]N ai[not]MOD ṭehû[approach]V qû[flax]N LID-KU-ka-ma[NA]NA šiptu[incantation]N halāqu[be(come)-lost]V zakāru[speak]V ṭarādu[send-off]V muballû[one-who-extinguishes]N napištu[throat]N mūtu[death]N zīqīqu[wind]N ina[in]PRP šiptu[incantation]N ŠU[NA]NA ina[in]PRP elû[go-up]V ašāšu[be(come)-distressed]V napištu[throat]N lā[not]MOD izuzzu[stand]V lā[not]MOD wašābu[sit-(down)]V lā[not]MOD târu[turn]V lā[not]MOD sahāru[go-around]V ašru[place]N lā[not]MOD wadû[know]V māmītu[oath]N rabāṣu[sit]V ašru[place]N pašāhu[cool-down]V lā[not]MOD pašāhu[cool-down]V ina[in]PRP qātu[hand]N Ea[1]DN ina[in]PRP qātu[hand]N x[NA]NA tû[incantation(-formula)]N ša[of]DET Ea[1]DN ina[in]PRP te-x[NA]NA awātu[word]N Ea[1]DN ina[in]PRP pû[mouth]N i-x[NA]NA šēdu[protective-deity]N dumqu[goodness]N ina[in]PRP imnu[right-(side-hand)]N alāku[go]V šēdu[protective-deity]N dumqu[goodness]N ina[in]PRP šumēlu[left]N a-ŠU[NA]NA ilu[god]N bānû[creator]N ašru[place]N balāṭu[life]N u[and]CNJ šalāmu[peace]N x[NA]NA libbu[interior]N epēšu[do]V lemuttu[evil]N ai[not]MOD wabālu[bring]V pû[mouth]N epēšu[do]V lemuttu[evil]N ai[not]MOD wabālu[bring]V īnu[eye]N ana[to]PRP lemuttu[evil]N ai[not]MOD palāsu[look-at]V ana[to]PRP zumru[body]N ai[not]MOD ṭehû[approach]V ana[to]PRP pānu[front]N ai[not]MOD sahāru[go-around]V ana[to]PRP warkû[rear-part]N ai[not]MOD târu[turn]V ašar[where]SBJ alāku[go]V lā[not]MOD alāku[go]V ašru[place]N erēbu[enter]V lā[not]MOD erēbu[enter]V
P338489,x[NA]NA ina[in]PRP qātu[hand]N i-ba-x[NA]NA x[NA]NA ina[in]PRP tû[incantation(-formula)]N ib-ba-x[NA]NA x[NA]NA ina[in]PRP a-la-x[NA]NA lamassu[(female)-tutelary-deity]N dumqu[goodness]N ina[in]PRP šumēlu[left]N x[NA]NA x[NA]NA izuzzu[stand]V
P338490,utukku[(an-evil-demon)]N lemnu[bad]AJ duppuru[move-away]V x[NA]NA māmītu[oath]N ēm[whatever]XP ṭehû[approach]V x[NA]NA ina[in]PRP kakku[weapon]N lā[not]MOD wašāru[sink-down]V kasû[bind]V x[NA]NA šiptu[incantation]N lā[not]MOD pašāru[release]V eṣēru[draw]V ana[to]PRP sa-par₂-x[NA]NA qû[flax]N LID-KU-ka-ma[NA]NA šiptu[incantation]N halāqu[be(come)-lost]V u₂-ša₂-az-x[NA]NA muballû[one-who-extinguishes]N napištu[throat]N mūtu[death]N zīqīqu[wind]N ina[in]PRP šiptu[incantation]N ŠU[NA]NA ina[in]PRP elû[go-up]V ašāšu[be(come)-distressed]V napištu[throat]N lā[not]MOD izuzzu[stand]V lā[not]MOD wašābu[sit-(down)]V lā[not]MOD târu[turn]V x-x[NA]NA ašru[place]N lā[not]MOD wadû[know]V māmītu[oath]N rabāṣu[sit]V ašru[place]N pašāhu[cool-down]V lā[not]MOD pašāhu[cool-down]V x[NA]NA Ea[1]DN ina[in]PRP qātu[hand]N bašû[exist]V x[NA]NA ina[in]PRP tû[incantation(-formula)]N bašû[exist]V x[NA]NA ai[not]MOD wabālu[bring]V x[NA]NA ai[not]MOD wabālu[bring]V x[NA]NA ai[not]MOD palāsu[look-at]V ana[to]PRP zumru[body]N ai[not]MOD ṭehû[approach]V ana[to]PRP pānu[front]N ai[not]MOD ta-as-x[NA]NA warkû[rear-part]N ai[not]MOD ta-x[NA]NA ašar[where]SBJ alāku[go]V lā[not]MOD alāku[go]V ašru[place]N erēbu[enter]V lā[not]MOD erēbu[enter]V ina[in]PRP tuduqqû[spoken-formula]N x[NA]NA mimma[anything]XP lemnu[bad-one]N ana[to]PRP pānu[front]N ai[not]MOD x-x[NA]NA lā[not]MOD māgiru[submissive-one]N ana[to]PRP zumru[body]N x[NA]NA
P338516,bēlu[lord]N ša[that]REL ina[in]PRP šamû[heaven]N barasiggû[house-altar]N ramû[thrown]AJ agû[crown]N huššû[red]AJ ša[of]DET šamû[heaven]N simtu[appropriate-symbol]N šarrūtu[kingship]N bārû[diviner]N mātu[land]N massû[leader]N mimma[anything]XP šumu[name]N na-du[NA]NA mūdû[knowing]AJ abu[father]N a-x[NA]NA kittu[steadiness]N u[and]CNJ mīšaru[justice]N rihûtu[progeny]N ellu[pure]AJ ša[of]DET bēlu[lord]N Namra-ṣit[1]DN māru[son]N ilittu[birth]N Ningal[1]DN x-nu[NA]NA na-ma-x[NA]NA x-sa₂-ar[NA]NA harrānu[path]N uš-te-še-x[NA]NA dayyānu[judge]N mātu[land]N ša[that]REL x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA Šamaš[1]DN bēlu[lord]N x[NA]NA x[NA]NA KI[NA]NA UD[NA]NA mû[water]N ellu[pure]AJ x[NA]NA šeʾu[barley]N ana[to]PRP imēru[donkey]N ana[to]PRP sisû[horse]N šeʾu[barley]N šapāku[heap-up]V kussû[chair]N kaspu[silver]N ana[to]PRP x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x-x-ŠUTUR[NA]NA ṣubātu[garment]N x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x-ib-ba[NA]NA simtu[appropriate-symbol]N šarrūtu[kingship]N ana[to]PRP lubūšu[garment]N šakānu[put]V pušikku[combed-wool]N nabāsu[red-wool]N uqniātu[blue-green-wool]N hullu[neck-ring]N ina[in]PRP imnu[right-(side-hand)]N hullu[neck-ring]N ina[in]PRP šumēlu[left]N ina[in]PRP šēpu[foot]N šakānu[put]V ID-DA-na-x-x[NA]NA šīpātu[wool]N ṣalmu[black]AJ hullu[neck-ring]N ina[in]PRP imnu[right-(side-hand)]N u[and]CNJ ina[in]PRP šumēlu[left]N ina[in]PRP šēpu[foot]N šakānu[put]V šeʾu[barley]N rabû[big]AJ šeʾu[barley]N ṣehru[small]AJ šeʾu[barley]N peṣû[white]AJ šeʾu[barley]N ṣalmu[black]AJ kunāšu[emmer]N hašlu[crushed]AJ hallūru[peas]N kakkû[lentil?]N kiššanu[(a-leguminous-vegetable)]N zēru[seed(s)]N ina[in]PRP zēru[seed(s)]N mithāriš[in-the-same-manner]AV šapāku[heap-up]V ina[in]PRP paššuru[table]N ellu[pure]AJ akalu[food]N tak₃-se-e[NA]NA x-x[NA]NA zi-da-bu-e[NA]NA mersu[(a-cake)]N dišpu[honey]N himētu[butter]N suluppu[date]N urqītu[vegetation]N kirû[orchard]N kalû[totality]N mithāriš[in-the-same-manner]AV dešû[sprout]V ina[in]PRP x[NA]NA ellu[pure]AJ mû[water]N ellu[pure]AJ šakānu[put]V ina[in]PRP adagurru[(a-vessel-for-libations)]N šikaru[beer]N našpu[blown-away]AJ ellu[pure]AJ qanû[reed]N ṭābu[good]AJ zaqāpu[fix-upright]V šikaru[beer]N rēštû[first]NU šikaru[beer]N huššû[red]AJ naqû[pour-(a-libation)]V nīqu[offering]N ellu[pure]AJ ša[of]DET pû[mouth]N mesû[wash]V naqû[pour-(a-libation)]V erēnu[cedar]N burāšu[(species-of)-juniper]N rīqu[aromatic-substance]N ṭābu[good]AJ maṣhatu[(a-kind-of-flour)]N ellu[pure]AJ nignakku[censer]N ellu[pure]AJ mithāriš[in-the-same-manner]AV sarāqu[strew]V ilu[god]N Anunnaku[1]DN izuzzu[stand]V Šamaš[1]DN ina[in]PRP kussû[chair]N kaspu[silver]N wašābu[sit-(down)]V uhūlu[potash]N qarnû[horned]N ellu[pure]AJ ša[that]REL ištu[from]PRP šadû[mountain]N babālu[carry]V ana[to]PRP qātu[hand]N nadānu[give]V mû[water]N nagbu[underground-water]N ellu[pure]AJ ša[that]REL ina[in]PRP Eridu[1]SN banû[create]V ina[in]PRP šadû[mountain]N nagbu[underground-water]N ellu[pure]AJ šadû[mountain]N erēnu[cedar]N waṣû[go-out]V ilu[god]N talīmu[favourite-brother]N qātu[hand]N mesû[wash]V qātu[hand]N lu-bi-x[NA]NA ina[in]PRP paššuru[table]N ellu[pure]AJ akalu[food]N ellu[pure]AJ akālu[eat]V ina[in]PRP tilimatu[(a-drinking-vessel)]N ebbu[bright]AJ mû[water]N ellu[pure]AJ šatû[drink]V ana[to]PRP ṣalmu[effigy]N ilu[god]N x[NA]NA ša[that]REL ina[in]PRP mahru[front]N izuzzu[stand]V šīmtu[fate]N rabîš[greatly]AV šiāmu[fix]V
P338674,qû[flax]N li-x-x[NA]NA u₂-ša₂-AŠ₂-x[NA]NA muballû[one-who-extinguishes]N napištu[throat]N mūtu[death]N zīqīqu[wind]N ina[in]PRP šiptu[incantation]N x[NA]NA ina[in]PRP elû[go-up]V ašāšu[be(come)-distressed]V napištu[throat]N ašru[place]N erēbu[enter]V lā[not]MOD x[NA]NA ana[to]PRP bītu[house]N x[NA]NA ana[to]PRP ūru[roof]N x[NA]NA ina[in]PRP tuduqqû[spoken-formula]N x[NA]NA
